"filename","case_study","authors","topic","subsection","question_id","question","A","B","C","D","E","F","G","H","I","J","K","L","other","description","dont_know","not_relevant","info_quality","notes","extra","extra.1"
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Biogeographic context","2.1.4. Habitat","2.1.4.1.","What is the key habitat that supports species in this fishery? Please describe:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"It is hard to define one specific habitat for HMS. For yellowfin tuna in the GOM, key habitat is pretty much the entire basin, from coastal shelf to pelagic waters.

For swordfish in GOM and Atlantic, they are primarily found in warmer waters, but they can withstand wide T ranges too.",NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Biogeographic context","2.1.4. Habitat","2.1.4.2","What is the general status of the key habitat used by species in this fishery? (select one)
A. Favorable
B. Inadequate to unfavorable
C. Unfavorable
D. Collapsed
E. Data deficient",NA,NA,NA,NA,"e",NA,NA,NA,NA,NA,NA,NA,NA,"Because this is a mulispecies fishery and we cannot define one key habitat for HMS, it's hard to generalize the status of habitat.",NA,NA,"B - limited data/information and expert judgement",NA,NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Biogeographic context","2.1.4. Habitat","2.1.4.3.","Trend in key habitats: 
A. Improving
B. Stable
C. Deteriorating
D. Data deficient",NA,NA,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Because this is a mulispecies fishery and we cannot define one key habitat for HMS, it's hard to generalize the status of habitat.",NA,NA,"B - limited data/information and expert judgement",NA,NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Biogeographic context","2.1.5. Stressors","2.1.5.1.","Is overfishing currently occuring on the stock/stocks in this fishery? (For a multispecies fishery, please describe which stocks (or groups of stocks) are overfished in the ""describe"" column.
A. Yes - substantially
B. Yes - moderately
C. Yes - minimally
D. No
E. Data deficient",NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock status of target species: 
swordfish -  Not overfished or experiencing overfishing;
bigeye tuna -  Overfished and experiencing overfishing;
albacore tuna - Not overfished or experiencing overfishing; 
yellowfin tuna -  Overfished but not experiencing overfishing;
dolphinfish - not assessed individually but believed to be abundant because they are highly productive and widely distributed",NA,NA,"B - limited data/information and expert judgement","Since this is a multispecies fisheries, I describe the key target species individually. Limited data because dolphinfish is not assess individually. Sources: 
HMS Safe Report 2019. https://www.fisheries.noaa.gov/species/atlantic-mahimahi",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.1. Social","2.2.1.1.","Are cultural, traditional, and historic practices observable?
A. Yes, please describe:
B. No","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"While the USPLL covers a large portion of the distributions of most species analysed, fishing effort is largely focused along the US east coast. The USLL in the early through mid-1970s was considered an “underground” fishery, and initially used a gear configuration similar to Japanese and Norwegian shark longline fisheries (Hoey and Bertolino, 1988). Between 1978 and 1983, various gear modifications occurred as the fishery evolved to using lighter monofilament line with increased hook spacing and depth, and chemical lightsticks. (Lynch et al. 2018)

In the early 80s, many Southeast Asian families left their home country of Vietnam, Cambodia, and Laos, to escape danger and the aftermath from war.  Many chose to re-settle in Southeast Louisiana because of the lucrative fishing industry and similar climate and environment. At the time, resources were plentiful with commercial vessels harvesting oyster, shrimp, blue crab, and finfish (shark, swordfish, tuna, flounders, pompano, etc.). Immigrant families got involved early working as deckhands and captains; pulled funds together to build boats; bartered their catch for subsistence; bartered their skills to ensure boat maintenances and repairs; and became one of the largest groups of people that make up Louisiana’s Commercial Fishing industry",NA,NA,"A - adequate and reliable data/information","The answer to this question depends on the interpretation of ""cultural, traditional, and historic practices.""

Information on the history of the PLL fishery: https://cnso.nova.edu/forms/david_kerstetter_watson_pll_review_2006.pdf

Information of the Gulf fishermen: https://www.pewtrusts.org/-/media/Post-Launch-Images/Trust-Magazine/Fall-2015/Trust_2015Fall_WEB",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.1. Social","2.2.1.2.","How dependent are harvesters on the fishery for food or nutrition compared to their dependence on other food options? Please indicate the general range if there is a high degree of variability among participants.
A. High
B. Moderate
C. Low
D. NA",NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Responses from interviews with the Gulf fishermen indicate that Vietnamese American fishermen in the Gulf rely on fishing as subsistence for the communtiy. Need to confirm for Atlantic fishermen.",NA,NA,"B - limited data/information and expert judgement",NA,NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.1. Social","2.2.1.3.","How dependent are the communities on the fishery for food or nutrition compared to their dependence on other food options? Please indicate the general range if there is a high degree of variability among participants.
A. High
B. Moderate
C. Low
D. NA",NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Same as above",NA,NA,"E - No data/information; no basis for expert judgement",NA,NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.1. Social","2.2.1.4.","Are any groups particularly dependent on this fishery for food or nutrition?
A. Indigenous
B. Women
C. Rural
D. Other (please specify):",NA,NA,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,"Based on the interviews mentioned above, at least part of the fleet (the Vietnamese American fishermen in the Gulf) are dependent on the fishery for food and nutrition.",NA,NA,NA,"E - No data/information; no basis for expert judgement",NA,NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.2. Political--governance quality","2.2.2.1.","What is the average of the following indicator in the World Bank's Governance Indicators, each scored [-2.5,2.5] ? Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,NA,"A - adequate and reliable data/information","Rating is for the United States.",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.2. Political--governance quality","2.2.2.2.","What is the average of the following indicator in the World Bank's Governance Indicators, each scored [-2.5,2.5] ? Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.3",NA,NA,"A - adequate and reliable data/information","Rating is for the United States.",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.2. Political--governance quality","2.2.2.3.","What is the average of the following indicator in the World Bank's Governance Indicators, each scored [-2.5,2.5] ? Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5",NA,NA,"A - adequate and reliable data/information","Rating is for the United States.",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.2. Political--governance quality","2.2.2.4.","What is the average of the following indicator in the World Bank's Governance Indicators, each scored [-2.5,2.5] ? Control of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2",NA,NA,"A - adequate and reliable data/information","Rating is for the United States.",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.2. Political--governance responsiveness","2.2.2.5.","What is the average of the following indicator in the World Bank's Governance Indicators, each scored [-2.5,2.5] ? Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.0",NA,NA,"A - adequate and reliable data/information","Rating is for the United States.",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.2. Political--governance responsiveness","2.2.2.6.","What is the average of the following indicator in the World Bank's Governance Indicators, each scored [-2.5,2.5] ? Political Stability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3",NA,NA,"A - adequate and reliable data/information","Rating is for the United States.",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.1.","Which income category does(do) the harvesting country(ies) belong to (see definition by World Bank here)?
A. High
B. Upper-middle
C. Lower-middle
D. Low","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information","Rating is for the United States.",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.2.","What kind of sectors operate in the fishery?
A. Small operators
B. Large operators
C. Recreational
D. Artisanal
E. Indigenous
F. Other (please specify):","a","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Depends on what is meant by ""large"" or ""small"" scall. The size of vessels can vary in the fishery, and many of the larger vessels are no longer active.",NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.3.","What is the current landed volume? Please describeand indicate year represented:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018 Landings:
Swordfish: 1,104.9 MT
Yellowfin tuna: 836.7 MT
Bigeye tuna: 390.5 MT
Albacore tuna: 93MT",NA,NA,"A - adequate and reliable data/information","HMS Safe Report 2019 (pg. 99)",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.4.","What is the current landed value? Please describe and indicate year represented:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Total ex-vessel revenue of Atlantic/Gulf HMS fisheries was $33,271,650 in 2018. Approximately 55% of  these revenues were landed by pelagic longline gear.",NA,NA,"A - adequate and reliable data/information","HMS Safe Report 2019 (pg. 193)",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.5.","What are the trends in landings over the past 10 years? (For a multispecies fishery, this response should represent the fishery as a whole, not individual stocks.)
A. Increasing
B. Declining
C. Stable
D. Variable with no clear trend
E. Data deficient",NA,"b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information","While target species such as swordfish have stable populations, the number of active vessels in the fleet continues to decline. Landings over time continue to decrease as a result. Also a number of key bycatch species have declining trends in populations (e.g. coastal and pelagic shark species).",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.6.","Approximately how many vessels participate? Please describe and estimate of number or order of magnitude: tens, hundreds, thousands:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In 2018, there were 76 active vessels. Given rates of attrition, the number of active vessels is likely lower today.",NA,NA,"A - adequate and reliable data/information","HMS Safe Report 2019 (pg. 155)",NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.7.","How dependent are harvesters on the fishery for jobs and income compared to their other livelihood options? Please indicate the general range if there is a high degree of variability among participants.
A. High
B. Moderate
C. Low
D. NA","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B - limited data/information and expert judgement",NA,NA,NA
"Updated Westfall_AtlanticandGulfPLLFishery_Case Study.xlsx","US Atlantic pelagic longline","Westfall","Social, political, and economic conditions and context","2.2.3 Economic","2.2.3.8.","How dependent are shoreside businesses on the fishery for jobs and income compared to their other livelihood options? Please indicate the general range if there is a high degree of variability among participants.
A. High
B. Moderate
C. Low
D. NA","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
